questions,option_A,option_B,option_C,option_D,correct_answer,option_E,source_file,source_folder,year,question,answer_llm,model_basename
"Varón de 30 años, con masa localizada en el surco testículo-epididimario. AP: papilas invasivas revestidas por células 
serosas cúbicas y cilíndricas con citoplasma eosinófilo y atipia, patrón micropapilar con pequeños agregados de células 
rodeadas por espacios lacunares y cuerpos de psammoma abundantes. ¿Cuál es el diagnóstico?",Carcinoma seroso papilar,Cistoadenoma papilar de epidídimo,Adenocarcinoma metastásico,Mesotelioma maligno,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 30 años, con masa localizada en el surco testículo-epididimario. AP: papilas invasivas revestidas por células 
serosas cúbicas y cilíndricas con citoplasma eosinófilo y atipia, patrón micropapilar con pequeños agregados de células 
rodeadas por espacios lacunares y cuerpos de psammoma abundantes. ¿Cuál es el diagnóstico? A) Carcinoma seroso papilar B) Cistoadenoma papilar de epidídimo C) Adenocarcinoma metastásico D) Mesotelioma maligno E) Ninguna de las anteriores","Resumen de la información: El paciente es un varón de 30 años con una masa localizada en el surco testículo-epididimario. La biopsia revela papilas invasivas revestidas por células serosas cúbicas y cilíndricas con citoplasma eosinófilo y atipia, un patrón micropapilar con pequeños agregados de células rodeadas por espacios lacunares y cuerpos de psammoma abundantes.  Respuesta final: A) Carcinoma seroso papilar",JSL-MedLlama-3-8B-v2.0
¿Dónde se encuentra localizada la fascia de Denonvilliers?,Borde lateral de la próstata,Borde apical,Detrás de la próstata,Entre la zona de transición y la zona media,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Dónde se encuentra localizada la fascia de Denonvilliers? A) Borde lateral de la próstata B) Borde apical C) Detrás de la próstata D) Entre la zona de transición y la zona media E) Ninguna de las anteriores,"Respuesta final: C) Detrás de la próstata. The fascia of Denonvilliers is located posterior to the prostate. It is a condensation of the endopelvic fascia that separates the prostate from the rectum. It is important in surgical procedures involving the prostate and rectum. The other options are incorrect as the lateral border of the prostate is the fascia of Lachlan, the apical border is the fascia of Walsh, and the transition zone is not a specific anatomical landmark for the fascia of Denonvilliers.",JSL-MedLlama-3-8B-v2.0
¿Cuál es la proteína fibrilar asociada a la enfermedad de Alzheimer?,Tau y TDP43,SOD1 y TDP43,Aβ y TDP43,Aβ y tau,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Cuál es la proteína fibrilar asociada a la enfermedad de Alzheimer? A) Tau y TDP43 B) SOD1 y TDP43 C) Aβ y TDP43 D) Aβ y tau E) Ninguna de las anteriores,"Para responder esta pregunta, debemos revisar las proteínas involucradas en la enfermedad de Alzheimer. La proteína Aβ (beta-amiloide) es una de las principales causas de la enfermedad de Alzheimer. También se asocia con la enfermedad el protein tau, que forma parte de las neurofibrillas que se acumulan en el cerebro de los pacientes con Alzheimer. TDP43 también se ha asociado con la enfermedad, pero no es tan común como Aβ y tau. SOD1 no se asocia con la enfermedad de Alzheimer. Por lo tanto, la respuesta correcta es D) Aβ y tau.  Respuesta final: D) Aβ y tau.",JSL-MedLlama-3-8B-v2.0
"Paciente con diagnóstico de linfoma de células precursoras B. El patólogo solicita una inmunohistoquímica que le permita 
identificar patrón de tinción nuclear. ¿Qué marcador inmunohistoquímico es el indicado?",CD22,CD23,CD19,PAX5,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Paciente con diagnóstico de linfoma de células precursoras B. El patólogo solicita una inmunohistoquímica que le permita 
identificar patrón de tinción nuclear. ¿Qué marcador inmunohistoquímico es el indicado? A) CD22 B) CD23 C) CD19 D) PAX5 E) Ninguna de las anteriores","Respuesta final: D) PAX5. The correct answer is PAX5 because it is a transcription factor that is typically expressed in precursor B cells and is used as a marker for B cell lymphomas. CD22, CD23, and CD19 are also markers for B cells, but PAX5 is more specific for precursor B cells. CD22 and CD23 are also expressed in mature B cells, while CD19 is expressed in both precursor and mature B cells. Therefore, PAX5 is the most appropriate marker for identifying the pattern of nuclear staining in a lymphoma of precursor B cells. E) None of the above is incorrect because PAX5 is the specific marker for precursor B cells and is the best choice for this scenario. The other options are not as specific for precursor B cells.",JSL-MedLlama-3-8B-v2.0
"En relación a la progresión del melanoma, ¿Cuál clase clínico patológica de los tumores en fase de crecimiento radial, 
es la más frecuente?",Lentigo maligno,Lentiginoso acro/mucoso,Extensión superficial,Nevus displásico,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"En relación a la progresión del melanoma, ¿Cuál clase clínico patológica de los tumores en fase de crecimiento radial, 
es la más frecuente? A) Lentigo maligno B) Lentiginoso acro/mucoso C) Extensión superficial D) Nevus displásico E) Ninguna de las anteriores",Respuesta final: A) Lentigo maligno. The most common clinical-pathological class of tumors in the radial growth phase of melanoma is Lentigo maligno.,JSL-MedLlama-3-8B-v2.0
"Es una anomalía del prosencéfalo, caracterizada por un menor número de circunvoluciones.",Lisencefalia,Polimicrogiria,Holoprosencefalia,Microcefalia,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Es una anomalía del prosencéfalo, caracterizada por un menor número de circunvoluciones. A) Lisencefalia B) Polimicrogiria C) Holoprosencefalia D) Microcefalia E) Ninguna de las anteriores","Para responder esta pregunta, es necesario revisar las características de cada una de las opciones.  A) Lisencefalia: Es una condición en la que el cerebro tiene un número normal de circunvoluciones, pero son planas o poco marcadas.  B) Polimicrogiria: Se refiere a la presencia de un gran número de pequeñas circunvoluciones en el cerebro.  C) Holoprosencefalia: Es una anomalía en la formación del prosencéfalo, que puede presentar una variedad de manifestaciones, incluyendo una reducción en el número de circunvoluciones.  D) Microcefalia: Se refiere a un cerebro con un tamaño menor de lo normal, pero no necesariamente está relacionado con el número de circunvoluciones.  E) Ninguna de las anteriores: Esta opción no es correcta porque al menos una de las anteriores se refiere a una condición con un menor número de circunvoluciones.  Al revisar las opciones, se observa que la condición que se refiere a un menor número de circunvoluciones es C) Holoprosencefalia",JSL-MedLlama-3-8B-v2.0
"Varón de 38 años con antecedente de aplicación tópica de sustancia oleosa. AP: numerosas vesículas de lípidos de 
tamaño variable en un estroma esclerótico, infiltrado inflamatorio mixto con presencia de células gigantes multinucleadas, 
linfocitos y eosinófilos. ¿Cuál es el diagnóstico?",Tumor adenomatoide,Liposarcoma,Carcinoma metastásico con células en anillo de sello,Lipogranuloma,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 38 años con antecedente de aplicación tópica de sustancia oleosa. AP: numerosas vesículas de lípidos de 
tamaño variable en un estroma esclerótico, infiltrado inflamatorio mixto con presencia de células gigantes multinucleadas, 
linfocitos y eosinófilos. ¿Cuál es el diagnóstico? A) Tumor adenomatoide B) Liposarcoma C) Carcinoma metastásico con células en anillo de sello D) Lipogranuloma E) Ninguna de las anteriores","Respuesta final: D) Lipogranuloma. The patient's presentation and histopathological findings are consistent with lipogranuloma, which is a benign inflammatory reaction to the injection of oily substances into the skin. The presence of lipid-filled vacuoles in a sclerotic stroma, along with an infiltrate of mixed inflammatory cells including multinucleated giant cells, lymphocytes, and eosinophils, is characteristic of this condition. The other options, such as adenoid tumor, liposarcoma, and metastatic carcinoma with ringed cells, do not match the clinical and histopathological features described in the question. Therefore, the correct diagnosis is lipogranuloma.",JSL-MedLlama-3-8B-v2.0
"Mujer de 45 años, presenta nódulo eritematoso ligeramente doloroso y con ulceración superficial en miembro inferior 
derecho. La biopsia revela lóbulo graso con infiltrado inflamatorio granulomatoso y necrosis caseosa, vasculitis 
necrosante de arteria y de venas de tamaño pequeño y mediano en dermis profunda y tejido subcutáneo. ¿Cuál es el 
diagnóstico más probable?",Eritema nodoso,Enfermedad de Weber Christian,Paniculitis facticia,Eritema indurado,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Mujer de 45 años, presenta nódulo eritematoso ligeramente doloroso y con ulceración superficial en miembro inferior 
derecho. La biopsia revela lóbulo graso con infiltrado inflamatorio granulomatoso y necrosis caseosa, vasculitis 
necrosante de arteria y de venas de tamaño pequeño y mediano en dermis profunda y tejido subcutáneo. ¿Cuál es el 
diagnóstico más probable? A) Eritema nodoso B) Enfermedad de Weber Christian C) Paniculitis facticia D) Eritema indurado E) Ninguna de las anteriores","Respuesta final: A) Eritema nodoso. The patient's presentation of an erythematous nodule with superficial ulceration, along with the histopathological findings of granulomatous inflammation, caseous necrosis, and necrotizing vasculitis of small and medium-sized arteries and veins in the deep dermis and subcutaneous tissue, are consistent with erythema nodosum. This is a type of panniculitis characterized by tender, red or purple nodules that typically appear on the shins. The presence of ulceration and the histopathological findings support this diagnosis. The other options do not fit the clinical and histopathological features described in the case. Weber-Christian disease is a type of panniculitis that typically presents as subcutaneous nodules without ulceration. Factitious panniculitis is caused by the injection of substances into the skin, which is not described in this case. Erythema induratum is another type of panniculitis that presents with erythematous nodules, but it is associated with tuberculosis and does not typically have ulceration or the specific histopathological findings described in this case. Therefore, the most likely diagnosis is erythema",JSL-MedLlama-3-8B-v2.0
"¿Cuál es la patología que se caracteriza por presentar fibrosis endomiocárdica, grandes trombos murales, infiltrado de 
eosinófilos y eosinofilia periférica?",Fibrosis endomiocárdica,Endomiocarditis de Löffler,Fibroelastosis endocárdica,Enfermedad de Chagas,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"¿Cuál es la patología que se caracteriza por presentar fibrosis endomiocárdica, grandes trombos murales, infiltrado de 
eosinófilos y eosinofilia periférica? A) Fibrosis endomiocárdica B) Endomiocarditis de Löffler C) Fibroelastosis endocárdica D) Enfermedad de Chagas E) Ninguna de las anteriores","Respuesta final: B) Endomiocarditis de Löffler. The correct answer is B) Endomiocarditis de Löffler. This condition is characterized by fibrosis endomiocárdica, large mural thrombi, eosinophilic infiltration of the myocardium, and peripheral eosinophilia. It is a rare form of endocarditis that typically affects young women and is associated with a history of drug use or parasitic infections. The presence of eosinophilia and eosinophilic infiltration are key diagnostic features. Other options do not present with these specific findings. A) Fibrosis endomiocárdica is not a specific condition and does not include the other features mentioned. C) Fibroelastosis endocárdica is a rare condition characterized by fibrosis and elastosis of the endocardium, but it does not typically present with eosinophilia or eosinophilic infiltration. D) Chagas disease can cause myocarditis and fibrosis, but it does not typically present with large mural thrombi or significant eosinophilia. E) None of the above is incorrect because the correct answer is B). The correct answer is B) Endomiocarditis de Löffler. This condition is characterized by fib",JSL-MedLlama-3-8B-v2.0
"Mujer de 25 años que acude a consulta por presentar cefalea, hemianopsia bitemporal, amenorrea, galactorrea, 
disminución de la líbido y esterilidad. ¿Cuál es el diagnóstico?",Hiperplasia de células productoras de prolactina,Carcinoma de hipófisis anterior,Adenoma lactotropo,Producción de prolactina ectópica,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Mujer de 25 años que acude a consulta por presentar cefalea, hemianopsia bitemporal, amenorrea, galactorrea, 
disminución de la líbido y esterilidad. ¿Cuál es el diagnóstico? A) Hiperplasia de células productoras de prolactina B) Carcinoma de hipófisis anterior C) Adenoma lactotropo D) Producción de prolactina ectópica E) Ninguna de las anteriores","Respuesta final: A) Hiperplasia de células productoras de prolactina. The patient's symptoms of headache, bitemporal hemianopsia, amenorrhea, galactorrhea, decreased libido, and infertility are indicative of a pituitary disorder. The most likely diagnosis is hyperplasia of the lactotrope cells, which produce prolactin. This condition can lead to increased levels of prolactin, causing symptoms such as galactorrhea and decreased libido. The bitemporal hemianopsia suggests compression of the optic chiasm, which can occur with a pituitary adenoma. However, the absence of visual field defects and the presence of amenorrhea and infertility make hyperplasia of the lactotrope cells a more likely diagnosis.",JSL-MedLlama-3-8B-v2.0
"¿Qué tumor maligno puede desarrollar un trabajador de fábrica de combustibles para misiles y vehículos espaciales, 
expuesto al berilio?",Angiosarcoma hepático,Carcinoma de piel,Carcinoma de próstata,Carcinoma de pulmón,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"¿Qué tumor maligno puede desarrollar un trabajador de fábrica de combustibles para misiles y vehículos espaciales, 
expuesto al berilio? A) Angiosarcoma hepático B) Carcinoma de piel C) Carcinoma de próstata D) Carcinoma de pulmón E) Ninguna de las anteriores","Respuesta final: A) Angiosarcoma hepático. The correct answer is A) Angiosarcoma hepático. Workers in missile fuel and space vehicle factories who are exposed to beryllium are at risk of developing angiosarcoma of the liver, a rare and aggressive form of liver cancer. Beryllium exposure can lead to chronic inflammation and granulomatous disease, which in turn can increase the risk of developing angiosarcoma of the liver. This type of cancer is not commonly associated with other occupations or exposures, making it a specific concern for workers in this industry. The other options, such as skin cancer, prostate cancer, and lung cancer, are not typically linked to beryllium exposure and are more commonly associated with other risk factors. Therefore, the correct answer is A) Angiosarcoma hepático.",JSL-MedLlama-3-8B-v2.0
¿Cuál es el gen que se inactiva en pacientes con neuromas bilaterales del nervio acústico?,APC,NF2,WT1,P53,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Cuál es el gen que se inactiva en pacientes con neuromas bilaterales del nervio acústico? A) APC B) NF2 C) WT1 D) P53 E) Ninguna de las anteriores,Respuesta final: B) NF2,JSL-MedLlama-3-8B-v2.0
"Varón de 20 años, con nódulo en cara lateral derecha y superior del cuello, al resecarlo el estudio patológico muestra una 
estructura quística de contenido acuoso claro, la pared fibrosa contiene tejido linfoide con centros germinales, 
el epitelio de revestimiento es escamoso estratificado y en algunas áreas pseudoestratificado cilíndrico. ¿Cuál es el 
diagnóstico?",Quiste branquial,Quiste del conducto del tirogloso,Quiste broncogénico,Cistoadenoma linfomatoso papilar,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 20 años, con nódulo en cara lateral derecha y superior del cuello, al resecarlo el estudio patológico muestra una 
estructura quística de contenido acuoso claro, la pared fibrosa contiene tejido linfoide con centros germinales, 
el epitelio de revestimiento es escamoso estratificado y en algunas áreas pseudoestratificado cilíndrico. ¿Cuál es el 
diagnóstico? A) Quiste branquial B) Quiste del conducto del tirogloso C) Quiste broncogénico D) Cistoadenoma linfomatoso papilar E) Ninguna de las anteriores","Respuesta final: A) Quiste branquial. The patient's presentation of a cystic structure in the lateral and superior aspect of the neck, with a fibrous wall containing lymphoid tissue and germinal centers, and an epithelial lining of stratified squamous and pseudostratified cylindrical epithelium, is consistent with a branchial cleft cyst. Branchial cleft cysts are congenital anomalies that result from the incomplete obliteration of the branchial clefts during embryonic development. They typically present as painless, fluctuant masses in the lateral neck and can be diagnosed based on their characteristic histopathological features. The other options, such as thyroglossal duct cyst, bronchogenic cyst, and papillary lymphoid cystadenoma, do not match the described histopathological findings. Therefore, the most likely diagnosis is a branchial cleft cyst.",JSL-MedLlama-3-8B-v2.0
"Varón con lesión nasal de aspecto polipoide y color marrón rojizo. AP: proliferación epitelial compuesta por células 
columnares con abundante citoplasma acidófilo, núcleos vesiculares y otros hipercromáticos, estroma fibroso con áreas 
mixoides, vascularizado e infiltrado inflamatorio crónico. ¿Cuál es el diagnóstico?",Papiloma escamoso del vestíbulo nasal,Papiloma nasosinusal inflamatorio,Rinosporidiosis,Papiloma Scheneideriano oncocítico,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón con lesión nasal de aspecto polipoide y color marrón rojizo. AP: proliferación epitelial compuesta por células 
columnares con abundante citoplasma acidófilo, núcleos vesiculares y otros hipercromáticos, estroma fibroso con áreas 
mixoides, vascularizado e infiltrado inflamatorio crónico. ¿Cuál es el diagnóstico? A) Papiloma escamoso del vestíbulo nasal B) Papiloma nasosinusal inflamatorio C) Rinosporidiosis D) Papiloma Scheneideriano oncocítico E) Ninguna de las anteriores",Respuesta final: D) Papiloma Scheneideriano oncocítico.,JSL-MedLlama-3-8B-v2.0
¿Cuál es la manifestación histólogica del síndrome de dificultad respiratoria aguda?,Daño alveolar difuso,Atelectasia,Enfisema,Edema de pulmón cardiogénico,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Cuál es la manifestación histólogica del síndrome de dificultad respiratoria aguda? A) Daño alveolar difuso B) Atelectasia C) Enfisema D) Edema de pulmón cardiogénico E) Ninguna de las anteriores,"Respuesta final: A) Daño alveolar difuso. The pathologic hallmark of Acute Respiratory Distress Syndrome (ARDS) is diffuse alveolar damage. This damage leads to a decrease in lung compliance and an increase in pulmonary vascular resistance, resulting in impaired gas exchange and severe hypoxemia. The damage is characterized by the presence of hyaline membranes in the alveoli, which are composed of fibrin, cellular debris, and necrotic epithelial cells. Additionally, there is often evidence of intra-alveolar hemorrhage and the formation of protein-rich edema fluid in the alveoli. These changes can be seen on histopathological examination of lung tissue obtained via bronchoscopy or post-mortem examination. The other options, such as atelectasis, emphysema, and cardiogenic pulmonary edema, are not the primary pathologic features of ARDS. Atelectasis refers to the collapse of part or all of a lung, emphysema is characterized by the destruction of alveolar walls, and cardiogenic pulmonary edema is caused by fluid accumulation in the lungs due to left-sided heart failure. None of these conditions are the hallmark manifestations of ARDS. The correct answer is A) Da",JSL-MedLlama-3-8B-v2.0
"Varón de 18 años, con síndrome nefrótico, microhematuria, de evolución lenta y progresiva, niveles bajos de complemento 
(C3) y depósitos de inmunocomplejo que contienen IgG. ¿Cuál es el diagnóstico más probable?",Glomerulonefritis membranoproliferativa,Glomerulonefritis mesangial IgA,Síndrome nefrótico por cambios mínimos,Glomeruloesclerosis focal,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 18 años, con síndrome nefrótico, microhematuria, de evolución lenta y progresiva, niveles bajos de complemento 
(C3) y depósitos de inmunocomplejo que contienen IgG. ¿Cuál es el diagnóstico más probable? A) Glomerulonefritis membranoproliferativa B) Glomerulonefritis mesangial IgA C) Síndrome nefrótico por cambios mínimos D) Glomeruloesclerosis focal E) Ninguna de las anteriores","Respuesta final: A) Glomerulonefritis membranoproliferativa. The patient's presentation of nephrotic syndrome, low complement levels (C3), and immunocomplex deposits containing IgG suggests a diagnosis of membranoproliferative glomerulonefritis. This condition is characterized by the presence of subendothelial deposits and mesangial proliferation, which can lead to the observed symptoms. The other options are less likely given the specific findings in this case.",JSL-MedLlama-3-8B-v2.0
"Varón de 50 años, cursa con crisis de diarrea mucohemorrágica, dolor en abdomen inferior y cólicos que se alivian 
temporalmente con la defecación. Colonoscopía: úlceras amplias en el recto algunas con formaciones polipoides. 
AP: infiltrado inflamatorio severo limitado a la mucosa, con úlceras superficiales de base ancha, distorsión de las criptas, 
criptitis y abscesos cripticos a nivel del recto, el resto del colon es normal. ¿Cuál es el diagnóstico más probable?",Colitis ulcerativa,Enfermedad de Crohn,Colitis pseudomembranosa,Colitis microscópica,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Varón de 50 años, cursa con crisis de diarrea mucohemorrágica, dolor en abdomen inferior y cólicos que se alivian 
temporalmente con la defecación. Colonoscopía: úlceras amplias en el recto algunas con formaciones polipoides. 
AP: infiltrado inflamatorio severo limitado a la mucosa, con úlceras superficiales de base ancha, distorsión de las criptas, 
criptitis y abscesos cripticos a nivel del recto, el resto del colon es normal. ¿Cuál es el diagnóstico más probable? A) Colitis ulcerativa B) Enfermedad de Crohn C) Colitis pseudomembranosa D) Colitis microscópica E) Ninguna de las anteriores","Respuesta final: A) Colitis ulcerativa. The patient's symptoms and colonoscopy findings are consistent with ulcerative colitis, which is characterized by inflammation and ulcers limited to the mucosa of the colon and rectum. The presence of wide-based ulcers, distortion of crypts, cryptitis, and crypt abscesses in the rectum supports this diagnosis. Crohn's disease typically involves transmural inflammation and can affect any part of the gastrointestinal tract, whereas pseudomembranous colitis is usually caused by Clostridium difficile infection and presents with pseudomembranes. Microscopic colitis is characterized by chronic diarrhea and normal colonoscopy findings. Therefore, the most likely diagnosis is ulcerative colitis.",JSL-MedLlama-3-8B-v2.0
¿Cuál es la neoplasia primaria más frecuente de la órbita?,Adenoma pleomorfo de glándula lagrimal,Quiste dermoide,Hemangioma capilar de la lactancia,Neurilemoma,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Cuál es la neoplasia primaria más frecuente de la órbita? A) Adenoma pleomorfo de glándula lagrimal B) Quiste dermoide C) Hemangioma capilar de la lactancia D) Neurilemoma E) Ninguna de las anteriores,"Respuesta final: D) Neurilemoma. The most common primary neoplasm of the orbit is the neurilemoma. It is a benign tumor that arises from the nerve sheath and can cause symptoms such as proptosis, double vision, and pain. Other options like adenoma pleomorphic of lacrimal gland, dermoid cyst, and hemangioma of lactation are less common in the orbit. The answer is D) Neurilemoma.",JSL-MedLlama-3-8B-v2.0
"¿Cuál es el marcador histológico más importante de la lesión del SNC, independiente de la causa?",Neuronas rojas,Reacción axónica,Gliosis,Fibras de Rosenthal,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"¿Cuál es el marcador histológico más importante de la lesión del SNC, independiente de la causa? A) Neuronas rojas B) Reacción axónica C) Gliosis D) Fibras de Rosenthal E) Ninguna de las anteriores","Para responder esta pregunta, es importante recordar los marcadores histológicos de lesión en el Sistema Nervioso Central (SNC). El marcador más importante de lesión en el SNC, independientemente de la causa, es la gliosis. La gliosis es una respuesta inflamatoria y reparadora del sistema nervioso central, caracterizada por la proliferación y activación de glía, que incluye astrocitos y microglías. Esta respuesta se produce en respuesta a lesiones o enfermedades en el SNC y puede ser observada en una variedad de condiciones, incluyendo infartos cerebrales, traumatismos craneoencefálicos y enfermedades neurodegenerativas. Por lo tanto, la respuesta correcta es C) Gliosis.  Respuesta final:C). Gliosis.",JSL-MedLlama-3-8B-v2.0
"Las células de Anichkov son macrófagos activados, que se encuentran en:",Endocarditis infecciosa,Fiebre reumática,Enfermedad de Libman-Sacks,Endocarditis trombótica no bacteriana,B,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Las células de Anichkov son macrófagos activados, que se encuentran en: A) Endocarditis infecciosa B) Fiebre reumática C) Enfermedad de Libman-Sacks D) Endocarditis trombótica no bacteriana E) Ninguna de las anteriores",Respuesta final: B) Fiebre reumática. The Anichkov cells are activated macrophages that are found in patients with rheumatic fever. They are not typically seen in the other conditions listed.,JSL-MedLlama-3-8B-v2.0
¿Cuál es la proteína que regula la activación del complemento?,Histamina,Prostaglandina,DAF,Cinina,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Cuál es la proteína que regula la activación del complemento? A) Histamina B) Prostaglandina C) DAF D) Cinina E) Ninguna de las anteriores,"Respuesta final: C) DAF. The correct answer is DAF (decay accelerating factor), which is a protein that regulates the activation of the complement system. It inhibits the formation of the membrane attack complex by binding to C8 and C9, preventing their insertion into the target cell membrane. This prevents the complement system from causing damage to host cells. DAF is an important regulator of the complement system, ensuring that it functions properly and does not cause harm to the body's own tissues. The other options listed (A, B, C, and E) are not directly involved in the regulation of the complement system. Histamine is involved in allergic reactions, prostaglandins are involved in inflammation, and cinina is not a recognized protein in the complement system. Therefore, the correct answer is C) DAF.",JSL-MedLlama-3-8B-v2.0
La deleción del gen localizado en el brazo corto del cromosoma 11p13 es visto en:,Tumor de Wilms,Tumor de células azules pequeñas,Adenoma metanéfrico,Meningioma,A,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,La deleción del gen localizado en el brazo corto del cromosoma 11p13 es visto en: A) Tumor de Wilms B) Tumor de células azules pequeñas C) Adenoma metanéfrico D) Meningioma E) Ninguna de las anteriores,"Respuesta final: A) Tumor de Wilms. The deletion of the gene located on the short arm of chromosome 11p13 is associated with Wilm's tumor. This gene, known as WT1, is a tumor suppressor gene that helps regulate cell growth and division. When this gene is deleted, it can lead to the development of Wilm's tumor, which is a type of kidney cancer that typically occurs in children. The other options listed are not typically associated with this specific genetic deletion.",JSL-MedLlama-3-8B-v2.0
¿Qué sustancia se asocia a la leucemia mieloide aguda?,Cadmio,Arsénico,Cloruro de vinilo,Benceno,D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,¿Qué sustancia se asocia a la leucemia mieloide aguda? A) Cadmio B) Arsénico C) Cloruro de vinilo D) Benceno E) Ninguna de las anteriores,"Respuesta final: D) Benceno. The correct answer is D) Benceno. Benzene is associated with acute myeloid leukemia (AML). Exposure to benzene, a known human carcinogen, can increase the risk of developing AML. Other substances listed, such as cadmium, arsenic, and vinyl chloride, are also associated with various types of cancer, but specifically benzene is linked to AML. Therefore, the correct answer is D) Benceno.",JSL-MedLlama-3-8B-v2.0
"Niña de 5 años con dolor abdominal, y masa pélvica de semanas de evolución. ECO: masa ovárica izquierda. 
AP: estructuras ""glomerulares"" compuestas por un vaso sanguíneo central envuelto por células tumorales dentro de un 
espacio también revestido por células tumorales, además gotitas hialinas intra y extracelulares. ¿Cuál es el diagnóstico?",Disgerminoma,Coriocarcinoma,Tumor del saco vitelino,Carcinoma embrionario,C,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"Niña de 5 años con dolor abdominal, y masa pélvica de semanas de evolución. ECO: masa ovárica izquierda. 
AP: estructuras ""glomerulares"" compuestas por un vaso sanguíneo central envuelto por células tumorales dentro de un 
espacio también revestido por células tumorales, además gotitas hialinas intra y extracelulares. ¿Cuál es el diagnóstico? A) Disgerminoma B) Coriocarcinoma C) Tumor del saco vitelino D) Carcinoma embrionario E) Ninguna de las anteriores","Respuesta final: A) Disgerminoma. The presence of a left ovarian mass in a 5-year-old girl with abdominal pain, along with imaging findings of a central blood vessel surrounded by tumor cells within a space also lined by tumor cells, and the presence of hyaline droplets intra and extracellularly, are highly suggestive of a Disgerminoma, which is a type of germ cell tumor commonly found in the ovaries. The other options are less likely given the specific imaging findings and age of the patient.",JSL-MedLlama-3-8B-v2.0
¿Cuál es la función del sistema del complemento en la inflamación?,"Activación endotelial, activación de leucocitos","Aumento de IFN - gamma, reclutamiento y activación de macrófagos","Aumento de la permeabilidad, activación endotelial, dolor y fiebre","Inflamación, opsonización, lisis celular",D,Ninguna de las anteriores,Anatomía Patológica & Patología,Year2024,2024,"¿Cuál es la función del sistema del complemento en la inflamación? A) Activación endotelial, activación de leucocitos B) Aumento de IFN - gamma, reclutamiento y activación de macrófagos C) Aumento de la permeabilidad, activación endotelial, dolor y fiebre D) Inflamación, opsonización, lisis celular E) Ninguna de las anteriores","Respuesta final: D) Inflamación, opsonización, lisis celular. The complement system plays a crucial role in the inflammatory response by promoting inflammation, opsonization of pathogens for phagocytosis, and direct lysis of cells. It is not primarily involved in the activation of endothelial cells or leukocytes, increasing IFN-gamma, or increasing vascular permeability. Therefore, the correct answer is D) Inflamación, opsonización, lisis celular.",JSL-MedLlama-3-8B-v2.0
